date,chlorophyll_ugL,organization,location,latitude,longitude
2013-10-21,6.213742323,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2013-10-21,4.799741239,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2013-10-21,7.830693635,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2013-10-21,7.326096558,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2013-10-21,8.921443778,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2013-10-21,11.73111037,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2013-10-21,8.224786892,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2013-10-21,10.37546251,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2013-10-21,13.92813572,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-10-21,8.626842281,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2013-10-21,3.288642545,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2013-12-02,19.42077619,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2013-12-30,22.59314993,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-01-13,18.18928355,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-02-12,10.50900149,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-02-24,18.37947405,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-03-17,14.22388658,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-04-07,9.068240802,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-04-23,21.10847758,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-04-23,9.548309621,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-04-23,22.96219257,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-04-23,9.983743492,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-04-23,11.37655511,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-04-23,9.983743492,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-04-23,20.92189843,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-04-23,22.50075993,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-04-23,7.777230654,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-04-23,10.80606093,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-04-23,13.13515947,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-05-05,4.420342367,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-05-05,12.23508163,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-05-05,8.774313321,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-05-05,7.174875611,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-05-05,16.27164778,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-05-05,9.308701483,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-05-05,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-05-05,13.92813572,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-05-05,8.277841024,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-05-05,6.213742323,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-05-05,18.28441286,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-05-20,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-05-20,14.12539791,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-05-20,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-05-20,9.548309621,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-05-20,15.59323195,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-05-20,15.78747261,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-05-20,13.33400735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-05-20,10.37546251,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-05-20,10.17986251,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-05-20,9.256500915,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-06-03,22.87000898,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-06-03,13.33400735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-06-03,15.69039368,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-06-03,22.68548792,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-06-03,8.81638503,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-06-03,16.56119946,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-06-03,13.53244767,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-06-03,18.75904658,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-06-03,14.02681457,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-06-03,14.02681457,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-06-17,126.0553904,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-06-17,149.8168256,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-06-17,97.89184617,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-06-17,96.38072326,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-06-17,104.6531001,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-06-17,83.55124886,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-06-17,101.6557624,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-06-17,128.9664857,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-06-17,112.0958152,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-06-17,125.3261758,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-07-01,182.7997781,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-07-01,223.0841642,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-07-01,59.90497955,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-07-01,49.35226162,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-07-01,43.24353005,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-07-01,79.21567462,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-07-01,97.89184617,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-07-01,148.3923065,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-07-01,39.93155929,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-07-01,233.1604301,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-07-14,27.42136548,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-07-14,91.82746394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-07-14,7.58434119,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-07-14,47.35605045,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-07-14,35.10776728,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-07-14,18.85377383,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-07-14,9.652228101,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-07-14,53.14787765,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-07-14,17.42574116,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-07-14,13.53244767,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-07-28,109.1271532,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-07-28,144.822707,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-07-28,47.60620169,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-07-28,52.65496806,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-07-28,34.58568718,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-07-28,412.7371962,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-07-28,270.9317661,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-07-28,253.1371626,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-07-28,3.718493594,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-07-28,108.3832583,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-08-12,35.6287803,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-08-12,172.3698418,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-08-12,19.13756422,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-08-12,68.22707176,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-08-12,30.72241447,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-08-12,10.69351726,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-08-12,76.33316877,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-08-12,24.79549799,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-08-12,74.84715179,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-08-12,6.025778309,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-09-08,18.94843557,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-09-08,25.43269672,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-09-08,26.42960782,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-09-08,21.94531243,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-09-08,44.76025918,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-09-08,9.506698671,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-09-08,17.71259917,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-09-08,28.76588153,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-09-08,38.56195267,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-09-08,13.8293605,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-09-22,29.21211671,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-09-22,21.57393846,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-09-22,21.66686394,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-09-22,26.33919621,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-09-22,9.214711263,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-09-22,13.23463484,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-09-22,8.129170314,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-09-22,10.4679376,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-09-22,19.13756422,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-10-06,6.003612195,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-10-06,5.53543299,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-10-06,13.33400735,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-10-06,5.00493628,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-10-06,5.591446709,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-10-06,2.57881238,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-10-06,10.12830308,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-10-06,3.706649074,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-10-06,8.774313321,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-10-06,25.97712028,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-10-06,61.11466024,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-10-20,28.8552044,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2014-10-20,19.23203194,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2014-10-20,23.51423338,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2014-10-20,16.75384654,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2014-10-20,4.153255946,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2014-10-20,14.81287643,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2014-10-20,33.01283453,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2014-10-20,18.56939389,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2014-10-20,16.46476029,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-10-20,44.25548091,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2014-10-20,34.58568718,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2014-11-03,15.90385903,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-11-17,19.99490002,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-12-01,25.97712098,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-12-16,22.56543777,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2014-12-29,22.13067442,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-01-12,33.88788475,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-01-26,26.42960782,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-02-17,19.3264358,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-03-02,15.30124338,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-03-16,15.69039368,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-03-30,25.52354459,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-04-14,18.75904658,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-04-29,9.652228101,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-04-29,9.600288226,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-04-29,10.61156483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-04-29,5.848130623,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-04-29,3.765819948,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-04-29,9.548309621,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-04-29,9.454649672,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-04-29,9.94238793,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-04-29,11.09181322,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-04-29,8.669012046,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-04-29,10.94906546,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-05-11,11.13255172,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-05-11,12.53608998,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-05-11,10.84694582,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-05-11,11.46787004,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-05-11,15.8844694,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-05-11,12.13451968,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-05-11,11.04086109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-05-11,10.56030031,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-05-11,11.09181322,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-05-11,11.183446,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-05-11,6.158541106,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-05-26,11.09181322,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-05-26,14.51879287,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-05-26,14.32228142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-05-26,9.360861766,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-05-26,13.53244767,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-05-26,10.84694582,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-05-26,8.868935828,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-05-26,15.8844694,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-05-26,15.00848536,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-05-26,15.98138469,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-06-11,29.30125074,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-06-11,212.266506,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-06-11,24.70428656,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-06-11,29.30125074,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-06-11,12.63620411,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-06-11,81.00021446,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-06-11,54.86815738,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-06-11,64.7242893,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-06-11,6.367949268,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-06-11,40.69911483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-07-13,22.59314993,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-07-13,157.6189659,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-07-13,47.02223197,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-07-13,26.06770407,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-07-13,45.59982225,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-07-13,84.24511386,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-07-13,44.92834409,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-07-13,96.38072326,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-07-13,59.09665682,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-07-13,89.5392142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-07-20,137.6466332,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-07-20,66.00097874,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
